new_user_id,Recency,Frequency,Monetary,last_purchase,R_Score,F_Score,M_Score,RFM_Score,RFM_Tag,Segment
UID_08743,225,1,4751.96,2024-05-20 17:42:47,2,3,4,9,234,高价值
UID_08744,354,1,1378.14,2024-01-12 00:03:29,1,3,3,7,133,需唤回
UID_08745,17,1,380.36,2024-12-14 19:54:41,5,3,1,9,531,潜力用户
UID_08746,66,1,3891.56,2024-10-26 03:56:10,5,3,4,12,534,高价值
UID_08747,106,1,27330.3,2024-09-16 09:33:05,4,3,5,12,435,高价值
UID_08748,253,1,2370.18,2024-04-22 19:32:01,2,3,3,8,233,需唤回
UID_08749,243,1,16595.84,2024-05-02 21:32:57,2,3,5,10,235,高价值
UID_08750,120,1,35644.4,2024-09-02 10:02:55,4,3,5,12,435,高价值
UID_08751,342,1,32423.6,2024-01-24 17:50:51,1,3,5,9,135,高价值
UID_08752,109,1,1392.66,2024-09-13 08:07:00,4,3,3,10,433,潜力用户
UID_08753,253,1,4111.24,2024-04-22 02:03:27,2,3,4,9,234,高价值
UID_08754,97,1,2212.65,2024-09-25 13:18:27,4,3,3,10,433,潜力用户
UID_08755,169,1,1414.0,2024-07-15 11:45:40,3,3,3,9,333,一般用户
UID_08756,322,1,7795.08,2024-02-13 18:39:19,1,3,5,9,135,高价值
UID_08757,86,1,1443.88,2024-10-06 20:04:28,4,3,3,10,433,潜力用户
UID_08758,314,1,2482.23,2024-02-21 14:46:28,1,3,3,7,133,需唤回
UID_08759,342,1,103.44,2024-01-24 06:49:35,1,3,1,5,131,需唤回
UID_08760,4,1,126.75,2024-12-27 03:52:59,5,3,1,9,531,潜力用户
UID_08761,117,1,13529.7,2024-09-05 22:19:49,4,3,5,12,435,高价值
UID_08762,124,1,934.2,2024-08-29 12:12:54,4,3,2,9,432,潜力用户
UID_08763,164,1,464.6,2024-07-20 04:05:43,3,3,1,7,331,一般用户
UID_08764,284,1,385.4,2024-03-22 06:23:59,2,3,1,6,231,需唤回
UID_08765,240,1,265.66,2024-05-05 07:19:49,2,3,1,6,231,需唤回
UID_08766,323,1,2819.95,2024-02-12 14:36:11,1,3,4,8,134,高价值
UID_08767,250,1,1374.78,2024-04-25 02:55:16,2,3,3,8,233,需唤回
UID_08768,159,1,3127.4,2024-07-25 23:05:50,3,3,4,10,334,高价值
UID_08769,20,1,15714.28,2024-12-11 21:30:56,5,3,5,13,535,高价值
UID_08770,171,1,510.56,2024-07-13 12:20:16,3,3,1,7,331,一般用户
UID_08771,249,1,1929.92,2024-04-26 21:13:58,2,3,3,8,233,需唤回
UID_08772,189,1,726.2,2024-06-25 12:58:30,3,3,2,8,332,一般用户
UID_08773,94,1,1361.55,2024-09-28 02:08:16,4,3,3,10,433,潜力用户
UID_08774,234,1,1102.4,2024-05-10 23:36:07,2,3,2,7,232,需唤回
UID_08775,145,1,385.14,2024-08-08 12:24:57,3,3,1,7,331,一般用户
UID_08776,215,1,512.8,2024-05-30 13:40:19,3,3,1,7,331,一般用户
UID_08777,316,1,1945.4,2024-02-19 22:57:00,1,3,3,7,133,需唤回
UID_08778,334,1,1478.15,2024-02-01 21:02:36,1,3,3,7,133,需唤回
UID_08779,28,1,804.0,2024-12-03 11:59:26,5,3,2,10,532,潜力用户
UID_08780,8,1,2635.84,2024-12-23 02:56:33,5,3,4,12,534,高价值
UID_08781,207,1,321.94,2024-06-07 19:10:21,3,3,1,7,331,一般用户
UID_08782,188,1,1215.3,2024-06-26 02:31:32,3,3,2,8,332,一般用户
UID_08783,305,1,812.87,2024-03-01 17:35:11,1,3,2,6,132,需唤回
UID_08784,342,1,1533.5,2024-01-24 21:51:01,1,3,3,7,133,需唤回
UID_08785,141,1,1589.55,2024-08-12 15:56:20,4,3,3,10,433,潜力用户
UID_08786,304,1,19068.14,2024-03-02 18:34:38,1,3,5,9,135,高价值
UID_08787,130,1,2770.16,2024-08-23 12:09:34,4,3,4,11,434,高价值
UID_08788,264,1,2495.58,2024-04-11 19:06:15,2,3,3,8,233,需唤回
UID_08789,268,1,507.6,2024-04-07 23:13:02,2,3,1,6,231,需唤回
UID_08790,257,1,11529.96,2024-04-18 10:37:13,2,3,5,10,235,高价值
UID_08791,1,1,4744.05,2024-12-30 11:21:16,5,3,4,12,534,高价值
UID_08792,221,1,439.34,2024-05-24 09:37:31,2,3,1,6,231,需唤回
UID_08793,174,1,761.94,2024-07-10 20:20:00,3,3,2,8,332,一般用户
UID_08794,104,1,797.86,2024-09-18 16:00:35,4,3,2,9,432,潜力用户
UID_08795,73,1,2320.2,2024-10-19 03:05:58,4,3,3,10,433,潜力用户
UID_08796,166,1,486.5,2024-07-18 13:39:53,3,3,1,7,331,一般用户
UID_08797,222,1,1452.9,2024-05-23 03:37:32,2,3,3,8,233,需唤回
UID_08798,76,1,9064.44,2024-10-16 17:23:30,4,3,5,12,435,高价值
UID_08799,345,1,19278.65,2024-01-20 23:36:37,1,3,5,9,135,高价值
UID_08800,339,1,1372.3,2024-01-27 18:14:16,1,3,3,7,133,需唤回
UID_08801,204,1,147.93,2024-06-10 07:04:20,3,3,1,7,331,一般用户
UID_08802,365,1,408.14,2024-01-01 09:41:11,1,3,1,5,131,需唤回
UID_08803,185,1,3095.52,2024-06-29 08:58:08,3,3,4,10,334,高价值
UID_08804,237,1,2518.04,2024-05-08 18:16:24,2,3,4,9,234,高价值
UID_08805,10,1,929.18,2024-12-21 10:52:59,5,3,2,10,532,潜力用户
UID_08806,84,1,2281.45,2024-10-08 15:55:11,4,3,3,10,433,潜力用户
UID_08807,317,1,1531.68,2024-02-18 05:52:37,1,3,3,7,133,需唤回
UID_08808,166,1,1023.45,2024-07-18 02:12:25,3,3,2,8,332,一般用户
UID_08809,350,1,31797.68,2024-01-16 01:31:49,1,3,5,9,135,高价值
UID_08810,74,1,1843.34,2024-10-18 08:06:51,4,3,3,10,433,潜力用户
UID_08811,37,1,2887.55,2024-11-24 05:36:59,5,3,4,12,534,高价值
UID_08812,336,1,596.25,2024-01-30 17:11:57,1,3,1,5,131,需唤回
UID_08813,335,1,1026.56,2024-01-31 18:52:10,1,3,2,6,132,需唤回
UID_08814,62,1,314.6,2024-10-30 09:32:31,5,3,1,9,531,潜力用户
UID_08815,32,1,25923.76,2024-11-29 13:48:25,5,3,5,13,535,高价值
UID_08816,177,1,642.35,2024-07-07 05:23:20,3,3,2,8,332,一般用户
UID_08817,152,1,12772.62,2024-08-01 06:31:41,3,3,5,11,335,高价值
UID_08818,186,1,3042.9,2024-06-28 00:55:46,3,3,4,10,334,高价值
UID_08819,238,1,968.06,2024-05-07 17:44:15,2,3,2,7,232,需唤回
UID_08820,87,1,3041.3,2024-10-05 20:46:29,4,3,4,11,434,高价值
UID_08821,89,1,503.71,2024-10-03 00:35:41,4,3,1,8,431,潜力用户
UID_08822,347,1,374.52,2024-01-19 09:01:26,1,3,1,5,131,需唤回
UID_08823,7,1,246.39,2024-12-24 18:09:24,5,3,1,9,531,潜力用户
UID_08824,275,1,38.16,2024-03-31 13:33:28,2,3,1,6,231,需唤回
UID_08825,117,1,4760.56,2024-09-05 20:40:57,4,3,4,11,434,高价值
UID_08826,241,1,1040.28,2024-05-04 01:30:41,2,3,2,7,232,需唤回
UID_08827,17,1,262.4,2024-12-14 01:23:58,5,3,1,9,531,潜力用户
UID_08828,136,1,1944.36,2024-08-17 01:03:50,4,3,3,10,433,潜力用户
UID_08829,59,1,3804.16,2024-11-02 17:13:53,5,3,4,12,534,高价值
UID_08830,5,1,199.5,2024-12-26 09:50:28,5,3,1,9,531,潜力用户
UID_08831,194,1,45893.15,2024-06-20 03:32:12,3,3,5,11,335,高价值
UID_08832,64,1,13546.95,2024-10-28 08:24:38,5,3,5,13,535,高价值
UID_08833,116,1,802.68,2024-09-06 10:08:24,4,3,2,9,432,潜力用户
UID_08834,82,1,940.38,2024-10-10 01:51:59,4,3,2,9,432,潜力用户
UID_08835,342,1,644.22,2024-01-24 00:23:46,1,3,2,6,132,需唤回
UID_08836,225,1,1136.32,2024-05-20 11:01:42,2,3,2,7,232,需唤回
UID_08837,138,1,25987.08,2024-08-15 00:24:22,4,3,5,12,435,高价值
UID_08838,10,1,1611.88,2024-12-20 23:47:03,5,3,3,11,533,潜力用户
UID_08839,337,1,677.88,2024-01-29 10:05:50,1,3,2,6,132,需唤回
UID_08840,56,1,1167.86,2024-11-05 17:45:33,5,3,2,10,532,潜力用户
UID_08841,142,1,10566.08,2024-08-11 02:05:29,4,3,5,12,435,高价值
UID_08842,133,1,946.33,2024-08-20 18:25:02,4,3,2,9,432,潜力用户
UID_08843,258,1,289.14,2024-04-17 22:43:12,2,3,1,6,231,需唤回
UID_08844,152,1,1393.26,2024-08-01 04:43:56,3,3,3,9,333,一般用户
UID_08845,161,1,510.22,2024-07-23 14:21:37,3,3,1,7,331,一般用户
UID_08846,21,1,1859.68,2024-12-10 00:03:32,5,3,3,11,533,潜力用户
UID_08847,337,1,1887.82,2024-01-29 23:12:40,1,3,3,7,133,需唤回
UID_08848,183,1,1287.04,2024-07-01 23:06:00,3,3,2,8,332,一般用户
UID_08849,256,1,23440.85,2024-04-19 19:48:37,2,3,5,10,235,高价值
UID_08850,304,1,2796.08,2024-03-02 20:01:19,1,3,4,8,134,高价值
UID_08851,299,1,366.48,2024-03-07 18:04:32,1,3,1,5,131,需唤回
UID_08852,190,1,1510.0,2024-06-24 03:20:48,3,3,3,9,333,一般用户
UID_08853,132,1,2323.83,2024-08-21 18:08:20,4,3,3,10,433,潜力用户
UID_08854,242,1,1070.82,2024-05-03 13:10:59,2,3,2,7,232,需唤回
UID_08855,238,1,2311.5,2024-05-07 20:05:05,2,3,3,8,233,需唤回
UID_08856,260,1,13467.92,2024-04-15 14:33:13,2,3,5,10,235,高价值
UID_08857,33,1,4497.0,2024-11-28 07:28:57,5,3,4,12,534,高价值
UID_08858,344,1,2270.08,2024-01-22 13:21:50,1,3,3,7,133,需唤回
UID_08859,329,1,13215.44,2024-02-06 04:45:47,1,3,5,9,135,高价值
UID_08860,155,1,1139.57,2024-07-29 20:10:16,3,3,2,8,332,一般用户
UID_08861,292,1,212.36,2024-03-14 03:43:38,2,3,1,6,231,需唤回
UID_08862,28,1,484.98,2024-12-03 10:26:02,5,3,1,9,531,潜力用户
UID_08863,88,1,894.0,2024-10-04 09:20:43,4,3,2,9,432,潜力用户
UID_08864,297,1,20449.4,2024-03-09 18:54:14,1,3,5,9,135,高价值
UID_08865,66,1,52.97,2024-10-26 18:30:36,5,3,1,9,531,潜力用户
UID_08866,323,1,638.45,2024-02-12 00:14:43,1,3,2,6,132,需唤回
UID_08867,161,1,1441.76,2024-07-23 02:11:29,3,3,3,9,333,一般用户
UID_08868,362,1,270.8,2024-01-04 22:08:47,1,3,1,5,131,需唤回
UID_08869,230,1,868.53,2024-05-15 01:04:28,2,3,2,7,232,需唤回
UID_08870,172,1,366.84,2024-07-12 06:30:37,3,3,1,7,331,一般用户
UID_08871,92,1,636.61,2024-09-30 12:30:33,4,3,2,9,432,潜力用户
UID_08872,254,1,541.69,2024-04-21 12:04:49,2,3,1,6,231,需唤回
UID_08873,289,1,127.19,2024-03-17 17:38:11,2,3,1,6,231,需唤回
UID_08874,361,1,2816.8,2024-01-05 16:10:42,1,3,4,8,134,高价值
UID_08875,117,1,2050.68,2024-09-05 04:48:12,4,3,3,10,433,潜力用户
UID_08876,242,1,69.18,2024-05-03 15:40:29,2,3,1,6,231,需唤回
UID_08877,313,1,1574.28,2024-02-22 07:55:03,1,3,3,7,133,需唤回
UID_08878,238,1,184.81,2024-05-07 00:00:01,2,3,1,6,231,需唤回
UID_08879,279,1,2632.5,2024-03-27 11:14:02,2,3,4,9,234,高价值
UID_08880,203,1,244.96,2024-06-11 07:31:47,3,3,1,7,331,一般用户
UID_08881,355,1,212.22,2024-01-11 20:26:31,1,3,1,5,131,需唤回
UID_08882,233,1,852.57,2024-05-12 06:36:50,2,3,2,7,232,需唤回
UID_08883,323,1,1913.1,2024-02-12 18:54:40,1,3,3,7,133,需唤回
UID_08884,338,1,564.54,2024-01-28 04:43:43,1,3,1,5,131,需唤回
UID_08885,312,1,4357.85,2024-02-23 23:00:10,1,3,4,8,134,高价值
UID_08886,357,1,4730.94,2024-01-09 13:21:26,1,3,4,8,134,高价值
UID_08887,208,1,6678.04,2024-06-06 21:35:06,3,3,5,11,335,高价值
UID_08888,103,1,13306.35,2024-09-19 12:48:44,4,3,5,12,435,高价值
UID_08889,125,1,593.65,2024-08-28 09:17:01,4,3,1,8,431,潜力用户
UID_08890,253,1,3258.4,2024-04-22 11:53:49,2,3,4,9,234,高价值
UID_08891,325,1,521.44,2024-02-10 04:16:32,1,3,1,5,131,需唤回
UID_08892,104,1,1965.81,2024-09-18 01:25:51,4,3,3,10,433,潜力用户
UID_08893,291,1,4552.0,2024-03-15 21:04:52,2,3,4,9,234,高价值
UID_08894,112,1,16188.25,2024-09-10 12:29:37,4,3,5,12,435,高价值
UID_08895,337,1,905.49,2024-01-29 16:13:35,1,3,2,6,132,需唤回
UID_08896,98,1,2088.16,2024-09-24 02:00:06,4,3,3,10,433,潜力用户
UID_08897,165,2,8167.03,2024-07-19 06:38:14,3,5,5,13,355,高价值
UID_08898,71,1,591.66,2024-10-21 05:05:50,5,3,1,9,531,潜力用户
UID_08899,253,1,962.02,2024-04-22 18:53:33,2,3,2,7,232,需唤回
UID_08900,147,1,1434.52,2024-08-06 02:27:53,3,3,3,9,333,一般用户
UID_08901,258,1,891.55,2024-04-17 13:39:58,2,3,2,7,232,需唤回
UID_08902,77,1,216.8,2024-10-15 10:37:54,4,3,1,8,431,潜力用户
UID_08903,45,1,32.99,2024-11-16 22:42:01,5,3,1,9,531,潜力用户
UID_08904,253,1,1295.26,2024-04-21 23:57:40,2,3,2,7,232,需唤回
UID_08905,350,1,2120.08,2024-01-16 22:07:42,1,3,3,7,133,需唤回
UID_08906,251,1,3228.3,2024-04-24 00:41:14,2,3,4,9,234,高价值
UID_08907,15,1,132.91,2024-12-16 20:02:24,5,3,1,9,531,潜力用户
UID_08908,28,1,19498.76,2024-12-03 02:35:35,5,3,5,13,535,高价值
UID_08909,281,1,1330.5,2024-03-25 03:26:52,2,3,3,8,233,需唤回
UID_08910,300,1,2656.08,2024-03-06 21:55:56,1,3,4,8,134,高价值
UID_08911,312,1,14441.16,2024-02-23 14:14:46,1,3,5,9,135,高价值
UID_08912,154,1,1801.92,2024-07-30 21:34:43,3,3,3,9,333,一般用户
UID_08913,114,1,20293.44,2024-09-08 07:25:42,4,3,5,12,435,高价值
UID_08914,164,1,4071.15,2024-07-20 12:27:35,3,3,4,10,334,高价值
UID_08915,117,1,1980.82,2024-09-05 14:01:00,4,3,3,10,433,潜力用户
UID_08916,333,1,210.65,2024-02-02 20:06:30,1,3,1,5,131,需唤回
UID_08917,350,1,1819.0,2024-01-16 04:37:15,1,3,3,7,133,需唤回
UID_08918,54,1,20343.8,2024-11-07 00:58:35,5,3,5,13,535,高价值
UID_08919,319,1,32471.4,2024-02-16 03:39:12,1,3,5,9,135,高价值
UID_08920,197,1,505.48,2024-06-17 01:25:35,3,3,1,7,331,一般用户
UID_08921,351,1,2639.6,2024-01-15 21:17:31,1,3,4,8,134,高价值
UID_08922,316,1,1566.36,2024-02-19 08:13:16,1,3,3,7,133,需唤回
UID_08923,92,1,2349.96,2024-09-30 17:54:27,4,3,3,10,433,潜力用户
UID_08924,237,2,3287.58,2024-05-08 00:29:39,2,5,4,11,254,高价值
UID_08925,127,1,1746.8,2024-08-26 19:09:00,4,3,3,10,433,潜力用户
UID_08926,39,1,1830.25,2024-11-22 00:56:43,5,3,3,11,533,潜力用户
UID_08927,233,1,1194.26,2024-05-12 22:31:57,2,3,2,7,232,需唤回
UID_08928,161,1,2724.06,2024-07-23 09:53:40,3,3,4,10,334,高价值
UID_08929,358,1,1203.96,2024-01-08 04:24:15,1,3,2,6,132,需唤回
UID_08930,59,1,4599.85,2024-11-02 16:47:35,5,3,4,12,534,高价值
UID_08931,276,1,1102.32,2024-03-30 01:44:31,2,3,2,7,232,需唤回
UID_08932,338,1,882.22,2024-01-28 10:27:04,1,3,2,6,132,需唤回
UID_08933,168,1,1878.32,2024-07-16 13:59:08,3,3,3,9,333,一般用户
UID_08934,336,1,1994.2,2024-01-30 06:09:10,1,3,3,7,133,需唤回
UID_08935,356,1,2095.24,2024-01-10 03:38:29,1,3,3,7,133,需唤回
UID_08936,41,1,26616.05,2024-11-20 12:27:28,5,3,5,13,535,高价值
UID_08937,195,1,10832.58,2024-06-19 05:26:58,3,3,5,11,335,高价值
UID_08938,128,1,374.25,2024-08-25 10:58:51,4,3,1,8,431,潜力用户
UID_08939,217,1,1874.07,2024-05-28 18:49:59,2,3,3,8,233,需唤回
UID_08940,191,1,2695.08,2024-06-23 16:34:52,3,3,4,10,334,高价值
UID_08941,182,1,1098.25,2024-07-02 14:00:53,3,3,2,8,332,一般用户
UID_08942,155,1,3968.52,2024-07-29 21:26:53,3,3,4,10,334,高价值
UID_08943,4,1,107.73,2024-12-27 15:29:46,5,3,1,9,531,潜力用户
UID_08944,228,1,1253.43,2024-05-17 04:14:22,2,3,2,7,232,需唤回
UID_08945,320,1,34345.7,2024-02-15 05:25:56,1,3,5,9,135,高价值
UID_08946,365,1,2056.48,2024-01-01 08:22:36,1,3,3,7,133,需唤回
UID_08947,40,1,3262.96,2024-11-21 01:54:30,5,3,4,12,534,高价值
UID_08948,141,1,494.07,2024-08-12 15:38:54,4,3,1,8,431,潜力用户
UID_08949,118,1,1158.8,2024-09-04 20:07:28,4,4,2,10,442,一般用户
UID_08950,119,1,2054.6,2024-09-03 04:25:22,4,4,3,11,443,一般用户
UID_08951,80,1,131.85,2024-10-12 15:33:12,4,4,1,9,441,一般用户
UID_08952,217,1,1107.96,2024-05-28 14:17:25,2,4,2,8,242,需唤回
UID_08953,243,1,4741.3,2024-05-02 04:30:07,2,4,4,10,244,高价值
UID_08954,158,1,4110.25,2024-07-26 13:57:51,3,4,4,11,344,高价值
UID_08955,213,1,912.22,2024-06-01 15:04:36,3,4,2,9,342,一般用户
UID_08956,345,1,7120.94,2024-01-21 07:41:22,1,4,5,10,145,高价值
UID_08957,135,2,705.3100000000001,2024-08-18 19:58:38,4,5,2,11,452,一般用户
UID_08958,22,1,438.33,2024-12-09 12:20:11,5,4,1,10,541,一般用户
UID_08959,58,1,956.52,2024-11-03 17:03:03,5,4,2,11,542,一般用户
UID_08960,297,1,88.8,2024-03-09 15:57:12,1,4,1,6,141,需唤回
UID_08961,193,1,15378.44,2024-06-21 08:06:08,3,4,5,12,345,高价值
UID_08962,177,1,171.72,2024-07-07 20:19:57,3,4,1,8,341,一般用户
UID_08963,202,1,533.26,2024-06-11 23:36:08,3,4,1,8,341,一般用户
UID_08964,132,1,504.23,2024-08-21 16:00:46,4,4,1,9,441,一般用户
UID_08965,232,1,521.88,2024-05-13 01:25:18,2,4,1,7,241,需唤回
UID_08966,309,1,2490.76,2024-02-26 18:52:04,1,4,3,8,143,需唤回
UID_08967,74,1,8681.25,2024-10-18 18:53:14,4,4,5,13,445,核心高价值
UID_08968,180,1,2050.65,2024-07-04 16:45:33,3,4,3,10,343,一般用户
UID_08969,51,1,443.78,2024-11-10 13:27:38,5,4,1,10,541,一般用户
UID_08970,88,1,3506.48,2024-10-04 17:15:45,4,4,4,12,444,核心高价值
UID_08971,73,1,4198.4,2024-10-19 15:05:52,4,4,4,12,444,核心高价值
UID_08972,182,1,1811.2,2024-07-02 07:40:37,3,4,3,10,343,一般用户
UID_08973,328,1,5952.99,2024-02-07 08:55:52,1,4,5,10,145,高价值
UID_08974,316,1,1638.8,2024-02-19 05:31:16,1,4,3,8,143,需唤回
UID_08975,272,1,1553.84,2024-04-03 04:59:10,2,4,3,9,243,需唤回
UID_08976,28,1,616.22,2024-12-03 02:10:11,5,4,2,11,542,一般用户
UID_08977,270,1,1813.24,2024-04-05 12:16:44,2,4,3,9,243,需唤回
UID_08978,307,1,11450.4,2024-02-28 20:09:56,1,4,5,10,145,高价值
UID_08979,313,1,24213.6,2024-02-22 15:51:14,1,4,5,10,145,高价值
UID_08980,252,1,793.08,2024-04-22 23:34:57,2,4,2,8,242,需唤回
UID_08981,185,1,21233.4,2024-06-29 18:48:26,3,4,5,12,345,高价值
UID_08982,43,1,849.55,2024-11-18 03:17:28,5,4,2,11,542,一般用户
UID_08983,221,1,2067.05,2024-05-24 22:49:31,2,4,3,9,243,需唤回
UID_08984,305,1,15322.02,2024-03-01 13:33:35,1,4,5,10,145,高价值
UID_08985,62,1,1402.72,2024-10-30 02:25:46,5,4,3,12,543,一般用户
UID_08986,343,1,2261.76,2024-01-23 10:52:28,1,4,3,8,143,需唤回
UID_08987,248,1,3528.15,2024-04-27 21:01:56,2,4,4,10,244,高价值
UID_08988,131,1,497.26,2024-08-22 20:54:25,4,4,1,9,441,一般用户
UID_08989,77,1,313.02,2024-10-15 22:30:14,4,4,1,9,441,一般用户
UID_08990,223,1,1273.44,2024-05-22 17:48:38,2,4,2,8,242,需唤回
UID_08991,7,1,9479.39,2024-12-24 01:39:23,5,4,5,14,545,核心高价值
UID_08992,75,1,28781.85,2024-10-17 07:26:03,4,4,5,13,445,核心高价值
UID_08993,232,1,4047.7,2024-05-13 13:27:34,2,4,4,10,244,高价值
UID_08994,81,1,4834.1,2024-10-11 07:50:04,4,4,4,12,444,核心高价值
UID_08995,21,1,2036.48,2024-12-10 22:17:44,5,4,3,12,543,一般用户
UID_08996,261,1,86.62,2024-04-13 23:38:24,2,4,1,7,241,需唤回
UID_08997,295,1,2598.2,2024-03-11 16:44:33,1,4,4,9,144,高价值
UID_08998,296,1,14106.05,2024-03-10 11:04:10,1,4,5,10,145,高价值
UID_08999,107,1,770.63,2024-09-15 04:58:40,4,4,2,10,442,一般用户
UID_09000,351,1,1297.7,2024-01-15 20:23:56,1,4,2,7,142,需唤回
UID_09001,353,1,15057.03,2024-01-13 05:16:08,1,4,5,10,145,高价值
UID_09002,44,1,589.26,2024-11-17 21:51:29,5,4,1,10,541,一般用户
UID_09003,106,1,4455.4,2024-09-16 09:45:08,4,4,4,12,444,核心高价值
UID_09004,354,1,10906.4,2024-01-12 08:34:46,1,4,5,10,145,高价值
UID_09005,30,1,6422.64,2024-12-01 05:18:29,5,4,5,14,545,核心高价值
UID_09006,164,1,2758.35,2024-07-20 18:30:59,3,4,4,11,344,高价值
UID_09007,67,2,13043.529999999999,2024-10-25 05:00:14,5,5,5,15,555,核心高价值
UID_09008,142,1,26971.77,2024-08-11 10:43:46,4,4,5,13,445,核心高价值
UID_09009,362,1,16920.3,2024-01-04 17:49:20,1,4,5,10,145,高价值
UID_09010,276,1,1260.32,2024-03-30 13:06:18,2,4,2,8,242,需唤回
UID_09011,162,1,10464.05,2024-07-22 11:09:31,3,4,5,12,345,高价值
UID_09012,328,1,13737.24,2024-02-07 13:38:04,1,4,5,10,145,高价值
UID_09013,67,1,46658.9,2024-10-25 05:52:01,5,4,5,14,545,核心高价值
UID_09014,334,1,4905.75,2024-02-01 23:29:35,1,4,4,9,144,高价值
UID_09015,59,1,9954.72,2024-11-02 11:28:00,5,4,5,14,545,核心高价值
UID_09016,96,1,3028.0,2024-09-26 17:49:04,4,4,4,12,444,核心高价值
UID_09017,147,1,343.75,2024-08-06 00:11:57,3,4,1,8,341,一般用户
UID_09018,33,1,750.03,2024-11-27 23:38:45,5,4,2,11,542,一般用户
UID_09019,153,1,17526.12,2024-07-31 13:14:07,3,4,5,12,345,高价值
UID_09020,213,1,869.46,2024-06-01 17:40:04,3,4,2,9,342,一般用户
UID_09021,237,1,2062.85,2024-05-08 23:24:52,2,4,3,9,243,需唤回
UID_09022,326,1,848.59,2024-02-09 23:18:39,1,4,2,7,142,需唤回
UID_09023,133,1,415.8,2024-08-20 04:41:45,4,4,1,9,441,一般用户
UID_09024,150,1,1805.4,2024-08-03 00:11:14,3,4,3,10,343,一般用户
UID_09025,285,1,687.8,2024-03-21 21:00:09,2,4,2,8,242,需唤回
UID_09026,266,1,5427.54,2024-04-09 19:59:43,2,4,5,11,245,高价值
UID_09027,121,1,71.0,2024-09-01 13:55:30,4,4,1,9,441,一般用户
UID_09028,252,1,3949.1,2024-04-23 18:35:44,2,4,4,10,244,高价值
UID_09029,218,1,2398.05,2024-05-27 05:51:25,2,4,3,9,243,需唤回
UID_09030,107,1,4291.15,2024-09-15 07:30:31,4,4,4,12,444,核心高价值
UID_09031,89,1,1802.58,2024-10-03 09:56:05,4,4,3,11,443,一般用户
UID_09032,175,1,7649.72,2024-07-09 10:26:53,3,4,5,12,345,高价值
UID_09033,81,1,151.35,2024-10-11 14:45:53,4,4,1,9,441,一般用户
UID_09034,86,1,1441.44,2024-10-06 10:48:28,4,4,3,11,443,一般用户
UID_09035,103,1,3084.24,2024-09-19 11:10:35,4,4,4,12,444,核心高价值
UID_09036,202,1,4097.76,2024-06-12 06:43:25,3,4,4,11,344,高价值
UID_09037,28,1,883.05,2024-12-03 04:00:13,5,4,2,11,542,一般用户
UID_09038,92,1,42179.9,2024-09-30 07:44:33,4,4,5,13,445,核心高价值
UID_09039,328,1,64.8,2024-02-07 04:56:56,1,4,1,6,141,需唤回
UID_09040,167,1,818.15,2024-07-17 07:43:58,3,4,2,9,342,一般用户
UID_09041,307,1,338.16,2024-02-28 10:31:40,1,4,1,6,141,需唤回
UID_09042,70,1,2843.37,2024-10-22 07:04:28,5,4,4,13,544,核心高价值
UID_09043,67,1,3776.5,2024-10-25 17:09:20,5,4,4,13,544,核心高价值
UID_09044,112,1,8682.6,2024-09-10 15:04:20,4,4,5,13,445,核心高价值
UID_09045,306,1,27699.78,2024-02-29 09:41:43,1,4,5,10,145,高价值
UID_09046,86,1,1213.9,2024-10-06 18:54:57,4,4,2,10,442,一般用户
UID_09047,325,1,19917.39,2024-02-10 12:06:44,1,4,5,10,145,高价值
UID_09048,246,1,649.05,2024-04-29 11:25:49,2,4,2,8,242,需唤回
UID_09049,196,1,3174.75,2024-06-18 00:42:09,3,4,4,11,344,高价值
UID_09050,120,1,835.08,2024-09-01 23:33:03,4,4,2,10,442,一般用户
UID_09051,272,1,19873.84,2024-04-03 04:06:46,2,4,5,11,245,高价值
UID_09052,284,1,599.56,2024-03-22 18:05:40,2,4,1,7,241,需唤回
UID_09053,244,1,1007.68,2024-05-01 15:01:46,2,4,2,8,242,需唤回
UID_09054,44,1,904.44,2024-11-17 20:46:34,5,4,2,11,542,一般用户
UID_09055,157,1,1170.94,2024-07-27 16:37:36,3,4,2,9,342,一般用户
UID_09056,271,1,1762.71,2024-04-04 05:16:24,2,4,3,9,243,需唤回
UID_09057,82,1,14373.27,2024-10-10 18:18:36,4,4,5,13,445,核心高价值
UID_09058,240,1,1750.94,2024-05-05 22:39:27,2,4,3,9,243,需唤回
UID_09059,64,1,1559.94,2024-10-28 10:54:32,5,4,3,12,543,一般用户
UID_09060,68,1,1915.04,2024-10-24 13:36:32,5,4,3,12,543,一般用户
UID_09061,291,1,491.3,2024-03-15 03:08:29,2,4,1,7,241,需唤回
UID_09062,82,1,489.05,2024-10-10 01:35:04,4,4,1,9,441,一般用户
UID_09063,87,1,10234.8,2024-10-05 23:24:46,4,4,5,13,445,核心高价值
UID_09064,317,1,2209.2,2024-02-18 11:28:54,1,4,3,8,143,需唤回
UID_09065,339,1,165.37,2024-01-27 16:08:21,1,4,1,6,141,需唤回
UID_09066,270,1,137.14,2024-04-05 04:29:44,2,4,1,7,241,需唤回
UID_09067,21,1,996.45,2024-12-10 20:30:28,5,4,2,11,542,一般用户
UID_09068,58,1,1831.08,2024-11-03 21:53:37,5,4,3,12,543,一般用户
UID_09069,59,1,283.0,2024-11-02 08:17:14,5,4,1,10,541,一般用户
